layer_id	Title	Thesaurus	Placekey
TG10DEVTD	Voting Districts DE 2010	GNIS	Delaware
TG10DEVTD	Voting Districts DE 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10FLVTD	Voting Districts FL 2010	GNIS	Florida
TG10FLVTD	Voting Districts FL 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10GACONCITY	Consolidated Cities GA 2010	GNIS	Georgia
TG10GACONCITY	Consolidated Cities GA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Georgia | GA | 13
TG10GAVTD	Voting Districts GA 2010	GNIS	Georgia
TG10GAVTD	Voting Districts GA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10HIVTD	Voting Districts HI 2010	GNIS	Hawaii
TG10HIVTD	Voting Districts HI 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10IAVTD	Voting Districts IA 2010	GNIS	Iowa
TG10IAVTD	Voting Districts IA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10IDVTD	Voting Districts ID 2010	GNIS	Idaho
TG10IDVTD	Voting Districts ID 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10ILVTD	Voting Districts IL 2010	GNIS	Illinois
TG10ILVTD	Voting Districts IL 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10INCONCITY	Consolidated Cities IN 2010	GNIS	Indiana
TG10INCONCITY	Consolidated Cities IN 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Indiana | IN | 18
TG10INVTD	Voting Districts IN 2010	GNIS	Indiana
TG10INVTD	Voting Districts IN 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10KSVTD	Voting Districts KS 2010	GNIS	Kansas
TG10KSVTD	Voting Districts KS 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10KYCONCITY	Consolidated Cities KY 2010	GNIS	Kentucky
TG10KYCONCITY	Consolidated Cities KY 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Kentucky | KY | 21
TG10LAVTD	Voting Districts LA 2010	GNIS	Louisiana
TG10LAVTD	Voting Districts LA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MAVTD	Voting Districts MA 2010	GNIS	Massachusetts
TG10MAVTD	Voting Districts MA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MDVTD	Voting Districts MD 2010	GNIS	Maryland
TG10MDVTD	Voting Districts MD 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MEVTD	Voting Districts ME 2010	GNIS	Maine
TG10MEVTD	Voting Districts ME 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MIVTD	Voting Districts MI 2010	GNIS	Michigan
TG10MIVTD	Voting Districts MI 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MNVTD	Voting Districts MN 2010	GNIS	Minnesota
TG10MNVTD	Voting Districts MN 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MOVTD	Voting Districts MO 2010	GNIS	Missouri
TG10MOVTD	Voting Districts MO 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MSVTD	Voting Districts MS 2010	GNIS	Mississippi
TG10MSVTD	Voting Districts MS 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10MTCONCITY	Consolidated Cities MT 2010	GNIS	Montana
TG10MTCONCITY	Consolidated Cities MT 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Montana | MT | 30
TG10MTVTD	Voting Districts MT 2010	GNIS	Montana
TG10MTVTD	Voting Districts MT 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NCVTD	Voting Districts NC 2010	GNIS	North Carolina
TG10NCVTD	Voting Districts NC 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NDVTD	Voting Districts ND 2010	GNIS	North Dakota
TG10NDVTD	Voting Districts ND 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NECTA	New England City and Town Areas (NECTA) United States 2010	LCSH	United States
TG10NECTA	New England City and Town Areas (NECTA) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10NECTADIV	New England City and Town Area (NECTA) Divisions United States 2010	LCSH	United States
TG10NECTADIV	New England City and Town Area (NECTA) Divisions United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10NEVTD	Voting Districts NE 2010	GNIS	Nebraska
TG10NEVTD	Voting Districts NE 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NHVTD	Voting Districts NH 2010	GNIS	New Hampshire
TG10NHVTD	Voting Districts NH 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NJVTD	Voting Districts NJ 2010	GNIS	New Jersey
TG10NJVTD	Voting Districts NJ 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NMVTD	Voting Districts NM 2010	GNIS	New Mexico
TG10NMVTD	Voting Districts NM 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NVVTD	Voting Districts NV 2010	GNIS	Nevada
TG10NVVTD	Voting Districts NV 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10NYVTD	Voting Districts NY 2010	GNIS	New York
TG10NYVTD	Voting Districts NY 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10OHVTD	Voting Districts OH 2010	GNIS	Ohio
TG10OHVTD	Voting Districts OH 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10OKVTD	Voting Districts OK 2010	GNIS	Oklahoma
TG10OKVTD	Voting Districts OK 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10ORUGA	Urban Growth Areas (UGA) OR 2010	GNIS	Oregon
TG10ORUGA	Urban Growth Areas (UGA) OR 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Oregon | OR | 41
TG10ORVTD	Voting Districts Multnomah County, OR, 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity | Multnomah | 41051
TG10ORVTD	Voting Districts Multnomah County, OR, 2010	GNIS	Oregon | Multnomah County
TG10PAVTD	Voting Districts PA 2010	GNIS	Pennsylvania
TG10PAVTD	Voting Districts PA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10PRSUBCIVDIV	SubMinor Civil Divisions Puerto Rico 2010	LCSH	Puerto Rico
TG10PRSUBCIVDIV	SubMinor Civil Divisions Puerto Rico 2010	LCSH	United States
TG10PRSUBCIVDIV	SubMinor Civil Divisions Puerto Rico 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Puerto Rico | PR | 72
TG10PRVTD	Voting Districts PR 2010	GNIS	Puerto Rico
TG10PRVTD	Voting Districts PR 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10SCVTD	Voting Districts SC 2010	GNIS	South Carolina
TG10SCVTD	Voting Districts SC 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10SDVTD	Voting Districts SD 2010	GNIS	South Dakota
TG10SDVTD	Voting Districts SD 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10TNCONCITY	Consolidated Cities TN 2010	GNIS	Tennessee
TG10TNCONCITY	Consolidated Cities TN 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Tennessee | TN | 47
TG10TNVTD	Voting Districts TN 2010	GNIS	Tennessee
TG10TNVTD	Voting Districts TN 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10TXVTD	Voting Districts TX 2010	GNIS	Alabama
TG10TXVTD	Voting Districts TX 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10USAIANNH	American Indian/Alaska Native/Native Hawaiian Areas (AIANNH) United States 2010	LCSH	United States
TG10USAIANNH	American Indian/Alaska Native/Native Hawaiian Areas (AIANNH) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USAITSN	American Indian Tribal Subdivisions (AITS) United States 2010	LCSH	United States
TG10USAITSN	American Indian Tribal Subdivisions (AITS) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USCBSA	Metropolitan Statistical Area/Micropolitan Statistical Areas (CBSA) United States 2010	LCSH	United States
TG10USCBSA	Metropolitan Statistical Area/Micropolitan Statistical Areas (CBSA) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USCD111	Census 111th Congressional Districts United States 2010	LCSH	United States
TG10USCD111	Census 111th Congressional Districts United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USCNTYSUB	County Subdivisions United States 2010	GNIS	United States
TG10USCNTYSUB	County Subdivisions United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USCSA	Combined Statistical Areas (CSA) United States 2010	LCSH	United States
TG10USCSA	Combined Statistical Areas (CSA) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USMETDIV	Metropolitan Divisions United States 2010	LCSH	United States
TG10USMETDIV	Metropolitan Divisions United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USPLACES	Places United States 2010	LCSH	United States
TG10USPLACES	Places United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USSCHOOLELEM	Elementary School Districts United States 2010	LCSH	United States
TG10USSCHOOLELEM	Elementary School Districts United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USSCHOOLSECOND	Secondary School Districts United States 2010	LCSH	United States
TG10USSCHOOLSECOND	Secondary School Districts United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USSCHOOLUNI	Unified School Districts United States 2010	LCSH	United States
TG10USSCHOOLUNI	Unified School Districts United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USSLDL	State Legislative Districts (SLD) Lower Chamber United States 2010	GNIS	United States
TG10USSLDL	State Legislative Districts (SLD) Lower Chamber United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USSLDU	State Legislative Districts (SLD) Upper Chamber United States 2010	GNIS	United States
TG10USSLDU	State Legislative Districts (SLD) Upper Chamber United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USTRIBALBLKGRP	Tribal Block Groups United States 2010	LCSH	United States
TG10USTRIBALBLKGRP	Tribal Block Groups United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USTRIBALTRACT	Tribal Census Tracts United States 2010	LCSH	United States
TG10USTRIBALTRACT	Tribal Census Tracts United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10USZCTA5	5-Digit ZIP Code Tabulation Areas (ZCTA5) United States 2010	LCSH	United States
TG10USZCTA5	5-Digit ZIP Code Tabulation Areas (ZCTA5) United States 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S.
TG10UTVTD	Voting Districts UT 2010	GNIS	Utah
TG10UTVTD	Voting Districts UT 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10VAVTD	Voting Districts VA 2010	GNIS	Virginia
TG10VAVTD	Voting Districts VA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity | Accomack | 51001
TG10VISUBCIVDIV	SubMinor Civil Divisions U.S. Virgin Islands 2010	GNIS	Virgin Islands
TG10VISUBCIVDIV	SubMinor Civil Divisions U.S. Virgin Islands 2010	LCSH	United States
TG10VISUBCIVDIV	SubMinor Civil Divisions U.S. Virgin Islands 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | United States Virgin Islands | VI | 78
TG10VTVTD	Voting Districts VT 2010	GNIS	Vermont
TG10VTVTD	Voting Districts VT 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity | Addison | 50001
TG10WAUGA	Urban Growth Areas (UGA) WA 2010	GNIS	Washington
TG10WAUGA	Urban Growth Areas (UGA) WA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | State or Equivalent Entity | Washington | WA | 53
TG10WAVTD	Voting Districts WA 2010	GNIS	Washington
TG10WAVTD	Voting Districts WA 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10WIVTD	Voting Districts WI 2010	GNIS	Wisconsin
TG10WIVTD	Voting Districts WI 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10WVVTD	Voting Districts WV 2010	GNIS	West Virginia
TG10WVVTD	Voting Districts WV 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG10WYVTD	Voting Districts WY 2010	GNIS	Wyoming
TG10WYVTD	Voting Districts WY 2010	INCITS.38-200x (R2004),INCITS.31-200x (R2007),INCITS.454-200x,INCITS 455-200x,INCITS 446-2008	United States | U.S. | County or Equivalent Entity
TG95AKAIRCUPY	American Indian Reservations, 1995 - Alaska	GNIS	Alaska
TG95AKARCPY	Alaska Native Regional Corporations, 1995 - Alaska	GNIS	Alaska
TG95AKBLKPY	Census Blocks, 1995 - Alaska	GNIS	Alaska
TG95AKCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Alaska	GNIS	Alaska
TG95AKCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Alaska	GNIS	Alaska
TG95AKCDCPY	Census Congressional Districts, 1995 - Alaska	GNIS	Alaska
TG95AKCTYPY	Census Counties, 1990 - Alaska	GNIS	Alaska
TG95AKGRPPY	Census Block Groups, 1995 - Alaska	GNIS	Alaska
TG95AKKGLPY	Census Key Geographic Locations, 1995 - Alaska	GNIS	Alaska
TG95AKLKALN	Census Class A Roads, 1995 - Alaska	GNIS	Alaska
TG95AKLKBLN	Census Railroads, 1995 - Alaska	GNIS	Alaska
TG95AKLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKDLN	Census Landmarks, 1995 - Alaska	GNIS	Alaska
TG95AKLKELN	Census Physical Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKFLN	Census Non-Visible Physical Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKHLN	Census Hydrographic Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKXLN	Census Unclassified Features, 1995 - Alaska	GNIS	Alaska
TG95AKLPTPT	Census Landmark Point Features, 1995 - Alaska	GNIS	Alaska
TG95AKLPY1PY	Census Landmark Polygon Features, 1995 - Alaska	GNIS	Alaska
TG95AKMSAPY	Census Metropolitan Statistical Areas, 1995 - Alaska	GNIS	Alaska
TG95AKPLCCUPY	Census Place, 1995 - Alaska	GNIS	Alaska
TG95AKPLCPY	Census Place, 1990 - Alaska	GNIS	Alaska
TG95AKTAZPY	Census Traffic Analysis Zones, 1995 - Alaska	GNIS	Alaska
TG95AKTRTPY	Census Tracts, 1995 - Alaska	GNIS	Alaska
TG95AKUNIPY	Census Unified School Districts, 1995 - Alaska	GNIS	Alaska
TG95AKURBPY	Census  Urbanized Areas, 1995 - Alaska	GNIS	Alaska
TG95AKVOTPY	Census Voting Districts, 1995 - Alaska	GNIS	Alaska
TG95AKWATPY	Census Water Bodies, 1995 - Alaska	GNIS	Alaska
TG95ALAIRCUPY	American Indian Reservations, 1995 - Alabama	GNIS	Alabama
TG95ALBLKPY	Census Blocks, 1995 -  Alabama	GNIS	Alabama
TG95ALCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Alabama	GNIS	Alabama
TG95ALCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Alabama	GNIS	Alabama
TG95ALCDCPY	Congressional Districts, 1995 - Alabama	GNIS	Alabama
TG95ALCTYPY	Census Counties, 1990- Alabama	GNIS	Alabama
TG95ALELMPY	Census School Districts, 1995 - Alabama	GNIS	Alabama
TG95ALGRPPY	Census Block Groups, 1995 - Alabama	GNIS	Alabama
TG95ALKGLPY	Key Geographic Locations, 1995 - Alabama	GNIS	Alabama
TG95ALLKALN	Census Class A Roads, 1995 - Alabama	GNIS	Alabama
TG95ALLKBLN	Census Railroads, 1995 - Alabama	GNIS	Alabama
TG95ALLKCLN	Census Miscellaneous Ground Transportation, 1995 - Alabama	GNIS	Alabama
TG95ALLKDLN	Census Landmarks, 1995 - Alabama	GNIS	Alabama
TG95ALLKELN	Census Physical Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKFLN	Census Non-Visible Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKHLN	Census Hydrographic Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKXLN	Census Unclassified Features, 1995 - Alabama	GNIS	Alabama
TG95ALLPTPT	Census Landmark Points, 1995 - Alabama	GNIS	Alabama
TG95ALLPYPY	Census Landmark Polygon Features, 1995 - Alabama	GNIS	Alabama
TG95ALMSAPY	Census Metropolitan Statistical Areas, 1995 - Alabama	GNIS	Alabama
TG95ALPLCCUPY	Census Place, 1995 - Alabama	GNIS	Alabama
TG95ALPLCPY	Census Place, 1990 - Alabama	GNIS	Alabama
TG95ALTAZPY	Census Traffic Analysis Zones, 1995 - Alabama	GNIS	Alabama
TG95ALTRTPY	Census Tracts, 1995 - Alabama	GNIS	Alabama
TG95ALUNIPY	Census Unified School Districts, 1995 - Alabama	GNIS	Alabama
TG95ALURBPY	Census Urbanized Areas, 1995 - Alabama	GNIS	Alabama
TG95ALVOTPY	Census Voting Districts, 1995 - Alabama	GNIS	Alabama
TG95ALWATPY	Census Water Bodies, 1995 - Alabama	GNIS	Alabama
TG95ARBLKPY	Census Blocks, 1995 - Arkansas	GNIS	Arkansas
TG95ARCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Arkansas	GNIS	Arkansas
TG95ARCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Arkansas	GNIS	Arkansas
TG95ARCDCPY	Census Congressional Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARCTYPY	Census Counties, 1990 - Arkansas	GNIS	Arkansas
TG95ARGRPPY	Census Block Groups, 1995 - Arkansas	GNIS	Arkansas
TG95ARKGLPY	Census Key Geographic Locations, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKALN	Census Class A Roads, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKBLN	Census Railroads, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKDLN	Census Landmark Line Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKELN	Census Physical Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKFLN	Census Non-Visible Physical Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKHLN	Census Hydrographic Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKXLN	Census Unclassified Line Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLPTPT	Census Landmark Point Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLPYPY1	Census Landmark Polygon Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARMSAPY	Census Metropolitan Statistical Areas, 1995 - Arkansas	GNIS	Arkansas
TG95ARPLCCUPY	Census Places, 1995 - Arkansas	GNIS	Arkansas
TG95ARPLCPY	Census Places, 1990 - Arkansas	GNIS	Arkansas
TG95ARTAZPY	Census Traffic Analysis Zones, 1995 - Arkansas	GNIS	Arkansas
TG95ARTRTPY	Census Tracts, 1995 - Arkansas	GNIS	Arkansas
TG95ARUNIPY	Census Unified School Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARURBPY	Census Urbanized Areas, 1995 - Arkansas	GNIS	Arkansas
TG95ARVOTPY	Census Voting Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARWATPY	Census Water Bodies, 1995 - Arkansas	GNIS	Arkansas
TG95AZAIRCUPY	American Indian Reservations, 1995 - Arizona	GNIS	Arizona
TG95AZBLKPY	Census Blocks, 1995 -  Arizona	GNIS	Arizona
TG95AZCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 -  Arizona	GNIS	Arizona
TG95AZCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Arizona	GNIS	Arizona
TG95AZCDCPY	Census Congressional Districts, 1995 - Arizona	GNIS	Arizona
TG95AZCTYPY	Census Counties, 1995 - Arizona	GNIS	Arizona
TG95AZELMPY	Census Elementary School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZGRPPY	Census Block Groups, 1995 - Arizona	GNIS	Arizona
TG95AZKGLPY	Census Key Geographic Locations, 1995 - Arizona	GNIS	Arizona
TG95AZLKALN	Census Class A Roads, 1995 - Arizona	GNIS	Arizona
TG95AZLKBLN	Census Railroads, 1995 - Arizona	GNIS	Arizona
TG95AZLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKDLN	Census Landmark Line Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKELN	Census Physical Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKFLN	Census Non-Visible Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKHLN	Census Hydrographic Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKXLN	Census Unclassified Features, 1995 - Arizona	GNIS	Arizona
TG95AZLPTPT	Census Landmark Point Features, 1995 - Arizona	GNIS	Arizona
TG95AZMSAPY	Census Metropolitan Statistical Areas, 1995 - Arizona	GNIS	Arizona
TG95AZPLCCUPY	Census Places, 1995 - Arizona	GNIS	Arizona
TG95AZPLCPY	Census Places, 1990 - Arizona	GNIS	Arizona
TG95AZSECPY	Census Secondary School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZTAZPY	Census Traffic Analysis Zones, 1995 -  Arizona	GNIS	Arizona
TG95AZTRTPY	Census Tracts, 1995 - Arizona	GNIS	Arizona
TG95AZUNIPY	Census Unified School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZURBPY	Census Urbanized Areas, 1995 - Arizona	GNIS	Arizona
