layer_id	Title	Thesaurus	placekeys
TG00WIAIR	UA Census American Indian Reservations, 1990 - Wisconsin	GNIS	Wisconsin
TG00WIAIR00	UA Census American Indian Reservations, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIAITS	UA Census American Indian Tribal Subdivisions, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIBLK	UA Census Blocks, 1990 - Wisconsin	GNIS	Wisconsin
TG00WIBLK00	UA Census Blocks, 2000 - Wisconsin	GNIS	Wisconsin
TG00WICCD	UA Census County Subdivisions, 1990 - Wisconsin	GNIS	Wisconsin
TG00WICCD00	UA Census County Subdivisions, 2000 - Wisconsin	GNIS	Wisconsin
TG00WICD106	UA Census Congressional Districts, 2000 - Wisconsin	GNIS	Wisconsin
TG00WICDC	UA Census Congressional Districts, 1990 - Wisconsin	GNIS	Wisconsin
TG00WICOLBLK	UA Census Collection Blocks, 2000 - Wisconsin	GNIS	Wisconsin
TG00WICTY	UA Census Counties, 1990 - Wisconsin	GNIS	Wisconsin
TG00WICTY00	UA Census Counties, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIELM	UA Census Elementary School Districts, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIGRP	UA Census Block Groups, 1990 - Wisconsin	GNIS	Wisconsin
TG00WIGRP00	UA Census Block Groups, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIKGL	UA Census Key Geographic Locations, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKA	UA Census Class A Roads, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKB	UA Census Railroads, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKD	UA Census Landmark Line Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKE	UA Census Physical Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKF	UA Census Non-Visible Boundaries, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILKH	UA Census Hydrographic Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILPT	UA Census Landmark Point Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WILPY	UA Census Landmark Polygon Features, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIMSA00	UA Census Metropolitan Statistical Areas, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIPLC	UA Census Places, 1990 - Wisconsin	GNIS	Wisconsin
TG00WIPLC00	UA Census Places, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIPUMA	UA Census Public Use Microdata Areas, 2000 - Wisconsin	GNIS	Wisconsin
TG00WISEC	UA Census Secondary School Districts, 2000 - Wisconsin	GNIS	Wisconsin
TG00WISLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Wisconsin	GNIS	Wisconsin
TG00WISLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Wisconsin	GNIS	Wisconsin
TG00WITAZ	UA Census Traffic Analysis Zones, 2000 - Wisconsin	GNIS	Wisconsin
TG00WITRT	UA Census Tracts, 1990 - Wisconsin	GNIS	Wisconsin
TG00WITRT00	UA Census Tracts, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIUNI	UA Census Unified School Districts, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIURB	UA Census Urbanized Areas, 1990 - Wisconsin	GNIS	Wisconsin
TG00WIURB00	UA Census Urbanized Areas, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIWAT	UA Census Water Bodies, 2000 - Wisconsin	GNIS	Wisconsin
TG00WIZCTA	UA Census Zip Code Tabulation Areas, 2000 - Wisconsin	GNIS	Wisconsin
TG00WVBLK	UA Census Blocks, 1990 - West Virginia	GNIS	West Virginia
TG00WVBLK00	UA Census Blocks, 2000 - West Virginia	GNIS	West Virginia
TG00WVCCD	UA Census County Subdivisions, 1990 - West Virginia	GNIS	West Virginia
TG00WVCCD00	UA Census County Subdivisions, 2000 - West Virginia	GNIS	West Virginia
TG00WVCD106	UA Census Congressional Districts, 2000 - West Virginia	GNIS	West Virginia
TG00WVCDC	UA Census Congressional Districts, 1990 - West Virginia	GNIS	West Virginia
TG00WVCOLBLK	UA Census Collection Blocks, 2000 - West Virginia	GNIS	West Virginia
TG00WVCTY	UA Census Counties, 1990 - West Virginia	GNIS	West Virginia
TG00WVCTY00	UA Census Counties, 2000 - West Virginia	GNIS	West Virginia
TG00WVGRP	UA Census Block Groups, 1990 - West Virginia	GNIS	West Virginia
TG00WVGRP00	UA Census Block Groups, 2000 - West Virginia	GNIS	West Virginia
TG00WVKGL	UA Census Key Geographic Locations, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKA	UA Census Class A Roads, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKB	UA Census Railroads, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKD	UA Census Landmark Line Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKE	UA Census Physical Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKF	UA Census Non-Visible Boundaries, 2000 - West Virginia	GNIS	West Virginia
TG00WVLKH	UA Census Hydrographic Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVLPT	UA Census Landmark Point Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVLPY	UA Census Landmark Polygon Features, 2000 - West Virginia	GNIS	West Virginia
TG00WVMSA00	UA Census Metropolitan Statistical Areas, 2000 - West Virginia	GNIS	West Virginia
TG00WVPLC	UA Census Places, 1990 - West Virginia	GNIS	West Virginia
TG00WVPLC00	UA Census Places, 2000 - West Virginia	GNIS	West Virginia
TG00WVPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - West Virginia	GNIS	West Virginia
TG00WVPUMA	UA Census Public Use Microdata Areas, 2000 - West Virginia	GNIS	West Virginia
TG00WVSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - West Virginia	GNIS	West Virginia
TG00WVSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - West Virginia	GNIS	West Virginia
TG00WVTAZ	UA Census Traffic Analysis Zones, 2000 - West Virginia	GNIS	West Virginia
TG00WVTRT	UA Census Tracts, 1990 - West Virginia	GNIS	West Virginia
TG00WVTRT00	UA Census Tracts, 2000 - West Virginia	GNIS	West Virginia
TG00WVUNI	UA Census Unified School Districts, 2000 - West Virginia	GNIS	West Virginia
TG00WVURB	UA Census Urbanized Areas, 1990 - West Virginia	GNIS	West Virginia
TG00WVURB00	UA Census Urbanized Areas, 2000 - West Virginia	GNIS	West Virginia
TG00WVVOT00	UA Census Voting Districts, 2000 - West Virginia	GNIS	West Virginia
TG00WVWAT	UA Census Water Bodies, 2000 - West Virginia	GNIS	West Virginia
TG00WVZCTA	UA Census Zip Code Tabulation Areas, 2000 - West Virginia	GNIS	West Virginia
TG00WYAIR	UA Census American Indian Reservations, 1990 - Wyoming	GNIS	Wyoming
TG00WYAIR00	UA Census American Indian Reservations, 2000 - Wyoming	GNIS	Wyoming
TG00WYBLK	UA Census Blocks, 1990 - Wyoming	GNIS	Wyoming
TG00WYBLK00	UA Census Blocks, 2000 - Wyoming	GNIS	Wyoming
TG00WYCCD	UA Census County Subdivisions, 1990 - Wyoming	GNIS	Wyoming
TG00WYCCD00	UA Census County Subdivisions, 2000 - Wyoming	GNIS	Wyoming
TG00WYCD106	UA Census Congressional Districts, 2000 - Wyoming	GNIS	Wyoming
TG00WYCDC	UA Census Congressional Districts, 1990 - Wyoming	GNIS	Wyoming
TG00WYCOLBLK	UA Census Collection Blocks, 2000 - Wyoming	GNIS	Wyoming
TG00WYCTY	UA Census Counties, 1990 - Wyoming	GNIS	Wyoming
TG00WYCTY00	UA Census Counties, 2000 - Wyoming	GNIS	Wyoming
TG00WYGRP	UA Census Block Groups, 1990 - Wyoming	GNIS	Wyoming
TG00WYGRP00	UA Census Block Groups, 2000 - Wyoming	GNIS	Wyoming
TG00WYKGL	UA Census Key Geographic Locations, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKA	UA Census Class A Roads, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKB	UA Census Railroads, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKD	UA Census Landmark Line Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKE	UA Census Physical Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKF	UA Census Non-Visible Boundaries, 2000 - Wyoming	GNIS	Wyoming
TG00WYLKH	UA Census Hydrographic Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYLPT	UA Census Landmark Point Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYLPY	UA Census Landmark Polygon Features, 2000 - Wyoming	GNIS	Wyoming
TG00WYMSA00	UA Census Metropolitan Statistical Areas, 2000 - Wyoming	GNIS	Wyoming
TG00WYPLC	UA Census Places, 1990 - Wyoming	GNIS	Wyoming
TG00WYPLC00	UA Census Places, 2000 - Wyoming	GNIS	Wyoming
TG00WYPUMA	UA Census Public Use Microdata Areas, 2000 - Wyoming	GNIS	Wyoming
TG00WYSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Wyoming	GNIS	Wyoming
TG00WYSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Wyoming	GNIS	Wyoming
TG00WYTAZ	UA Census Traffic Analysis Zones, 2000 - Wyoming	GNIS	Wyoming
TG00WYTRT	UA Census Tracts, 1990 - Wyoming	GNIS	Wyoming
TG00WYTRT00	UA Census Tracts, 2000 - Wyoming	GNIS	Wyoming
TG00WYUNI	UA Census Unified School Districts, 2000 - Wyoming	GNIS	Wyoming
TG00WYURB	UA Census Urbanized Areas, 1990 - Wyoming	GNIS	Wyoming
TG00WYURB00	UA Census Urbanized Areas, 2000 - Wyoming	GNIS	Wyoming
TG00WYWAT	UA Census Water Bodies, 2000 - Wyoming	GNIS	Wyoming
TG00WYZCTA	UA Census Zip Code Tabulation Areas, 2000 - Wyoming	GNIS	Wyoming
TG10AKANRC	Alaska Native Regional Corporations (ANRC) AK 2010	GNIS	Alaska
TG10AKVTD	Voting Districts AK 2010	GNIS	Alaska
TG10ALVTD	Voting Districts AL 2010	GNIS	Alabama
TG10ARVTD	Voting Districts AR 2010	GNIS	Arkansas
TG10AZVTD	Voting Districts AZ 2010	GNIS	Arizona
TG10CAVTD	Voting Districts CA 2010	GNIS	California
TG10CNECTA	Combined New England City and Town Areas (CNECTA) United States 2010	LCSH	United States
TG10COVTD	Voting Districts CO 2010	GNIS	Colorado
TG10CTCONCITY	Consolidated Cities CT 2010	GNIS	Connecticut
TG10CTVTD	Voting Districts CT 2010	GNIS	Connecticut
TG10DCVTD	Voting Districts DC 2010	GNIS	District of Columbia
TG10DCVTD	Voting Districts DC 2010	LCSH	Washington (D.C.)
TG10DEVTD	Voting Districts DE 2010	GNIS	Delaware
TG10FLVTD	Voting Districts FL 2010	GNIS	Florida
TG10GACONCITY	Consolidated Cities GA 2010	GNIS	Georgia
TG10GAVTD	Voting Districts GA 2010	GNIS	Georgia
TG10HIVTD	Voting Districts HI 2010	GNIS	Hawaii
TG10IAVTD	Voting Districts IA 2010	GNIS	Iowa
TG10IDVTD	Voting Districts ID 2010	GNIS	Idaho
TG10ILVTD	Voting Districts IL 2010	GNIS	Illinois
TG10INCONCITY	Consolidated Cities IN 2010	GNIS	Indiana
TG10INVTD	Voting Districts IN 2010	GNIS	Indiana
TG10KSVTD	Voting Districts KS 2010	GNIS	Kansas
TG10KYCONCITY	Consolidated Cities KY 2010	GNIS	Kentucky
TG10LAVTD	Voting Districts LA 2010	GNIS	Louisiana
TG10MAVTD	Voting Districts MA 2010	GNIS	Massachusetts
TG10MDVTD	Voting Districts MD 2010	GNIS	Maryland
TG10MEVTD	Voting Districts ME 2010	GNIS	Maine
TG10MIVTD	Voting Districts MI 2010	GNIS	Michigan
TG10MNVTD	Voting Districts MN 2010	GNIS	Minnesota
TG10MOVTD	Voting Districts MO 2010	GNIS	Missouri
TG10MSVTD	Voting Districts MS 2010	GNIS	Mississippi
TG10MTCONCITY	Consolidated Cities MT 2010	GNIS	Montana
TG10MTVTD	Voting Districts MT 2010	GNIS	Montana
TG10NCVTD	Voting Districts NC 2010	GNIS	North Carolina
TG10NDVTD	Voting Districts ND 2010	GNIS	North Dakota
TG10NECTA	New England City and Town Areas (NECTA) United States 2010	LCSH	United States
TG10NECTADIV	New England City and Town Area (NECTA) Divisions United States 2010	LCSH	United States
TG10NEVTD	Voting Districts NE 2010	GNIS	Nebraska
TG10NHVTD	Voting Districts NH 2010	GNIS	New Hampshire
TG10NJVTD	Voting Districts NJ 2010	GNIS	New Jersey
TG10NMVTD	Voting Districts NM 2010	GNIS	New Mexico
TG10NVVTD	Voting Districts NV 2010	GNIS	Nevada
TG10NYVTD	Voting Districts NY 2010	GNIS	New York
TG10OHVTD	Voting Districts OH 2010	GNIS	Ohio
TG10OKVTD	Voting Districts OK 2010	GNIS	Oklahoma
TG10ORUGA	Urban Growth Areas (UGA) OR 2010	GNIS	Oregon
TG10PAVTD	Voting Districts PA 2010	GNIS	Pennsylvania
TG10PRSUBCIVDIV	SubMinor Civil Divisions Puerto Rico 2010	LCSH	Puerto Rico
TG10PRSUBCIVDIV	SubMinor Civil Divisions Puerto Rico 2010	LCSH	United States
TG10PRVTD	Voting Districts PR 2010	GNIS	Puerto Rico
TG10SCVTD	Voting Districts SC 2010	GNIS	South Carolina
TG10SDVTD	Voting Districts SD 2010	GNIS	South Dakota
TG10TNCONCITY	Consolidated Cities TN 2010	GNIS	Tennessee
TG10TNVTD	Voting Districts TN 2010	GNIS	Tennessee
TG10TXVTD	Voting Districts TX 2010	GNIS	Alabama
TG10USAIANNH	American Indian/Alaska Native/Native Hawaiian Areas (AIANNH) United States 2010	LCSH	United States
TG10USAITSN	American Indian Tribal Subdivisions (AITS) United States 2010	LCSH	United States
TG10USCBSA	Metropolitan Statistical Area/Micropolitan Statistical Areas (CBSA) United States 2010	LCSH	United States
TG10USCD111	Census 111th Congressional Districts United States 2010	LCSH	United States
TG10USCNTYSUB	County Subdivisions United States 2010	GNIS	United States
TG10USCSA	Combined Statistical Areas (CSA) United States 2010	LCSH	United States
TG10USMETDIV	Metropolitan Divisions United States 2010	LCSH	United States
TG10USPLACES	Places United States 2010	LCSH	United States
TG10USSCHOOLELEM	Elementary School Districts United States 2010	LCSH	United States
TG10USSCHOOLSECOND	Secondary School Districts United States 2010	LCSH	United States
TG10USSCHOOLUNI	Unified School Districts United States 2010	LCSH	United States
TG10USSLDL	State Legislative Districts (SLD) Lower Chamber United States 2010	GNIS	United States
TG10USSLDU	State Legislative Districts (SLD) Upper Chamber United States 2010	GNIS	United States
TG10USTRIBALBLKGRP	Tribal Block Groups United States 2010	LCSH	United States
TG10USTRIBALTRACT	Tribal Census Tracts United States 2010	LCSH	United States
TG10USZCTA5	5-Digit ZIP Code Tabulation Areas (ZCTA5) United States 2010	LCSH	United States
TG10UTVTD	Voting Districts UT 2010	GNIS	Utah
TG10VAVTD	Voting Districts VA 2010	GNIS	Virginia
TG10VISUBCIVDIV	SubMinor Civil Divisions U.S. Virgin Islands 2010	GNIS	Virgin Islands
TG10VISUBCIVDIV	SubMinor Civil Divisions U.S. Virgin Islands 2010	LCSH	United States
TG10VTVTD	Voting Districts VT 2010	GNIS	Vermont
TG10WAUGA	Urban Growth Areas (UGA) WA 2010	GNIS	Washington
TG10WAVTD	Voting Districts WA 2010	GNIS	Washington
TG10WIVTD	Voting Districts WI 2010	GNIS	Wisconsin
TG10WVVTD	Voting Districts WV 2010	GNIS	West Virginia
TG10WYVTD	Voting Districts WY 2010	GNIS	Wyoming
TG95AKAIRCUPY	American Indian Reservations, 1995 - Alaska	GNIS	Alaska
TG95AKARCPY	Alaska Native Regional Corporations, 1995 - Alaska	GNIS	Alaska
TG95AKBLKPY	Census Blocks, 1995 - Alaska	GNIS	Alaska
TG95AKCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Alaska	GNIS	Alaska
TG95AKCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Alaska	GNIS	Alaska
TG95AKCDCPY	Census Congressional Districts, 1995 - Alaska	GNIS	Alaska
TG95AKCTYPY	Census Counties, 1990 - Alaska	GNIS	Alaska
TG95AKGRPPY	Census Block Groups, 1995 - Alaska	GNIS	Alaska
TG95AKKGLPY	Census Key Geographic Locations, 1995 - Alaska	GNIS	Alaska
TG95AKLKALN	Census Class A Roads, 1995 - Alaska	GNIS	Alaska
TG95AKLKBLN	Census Railroads, 1995 - Alaska	GNIS	Alaska
TG95AKLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKDLN	Census Landmarks, 1995 - Alaska	GNIS	Alaska
TG95AKLKELN	Census Physical Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKFLN	Census Non-Visible Physical Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKHLN	Census Hydrographic Features, 1995 - Alaska	GNIS	Alaska
TG95AKLKXLN	Census Unclassified Features, 1995 - Alaska	GNIS	Alaska
TG95AKLPTPT	Census Landmark Point Features, 1995 - Alaska	GNIS	Alaska
TG95AKLPY1PY	Census Landmark Polygon Features, 1995 - Alaska	GNIS	Alaska
TG95AKMSAPY	Census Metropolitan Statistical Areas, 1995 - Alaska	GNIS	Alaska
TG95AKPLCCUPY	Census Place, 1995 - Alaska	GNIS	Alaska
TG95AKPLCPY	Census Place, 1990 - Alaska	GNIS	Alaska
TG95AKTAZPY	Census Traffic Analysis Zones, 1995 - Alaska	GNIS	Alaska
TG95AKTRTPY	Census Tracts, 1995 - Alaska	GNIS	Alaska
TG95AKUNIPY	Census Unified School Districts, 1995 - Alaska	GNIS	Alaska
TG95AKURBPY	Census  Urbanized Areas, 1995 - Alaska	GNIS	Alaska
TG95AKVOTPY	Census Voting Districts, 1995 - Alaska	GNIS	Alaska
TG95AKWATPY	Census Water Bodies, 1995 - Alaska	GNIS	Alaska
TG95ALAIRCUPY	American Indian Reservations, 1995 - Alabama	GNIS	Alabama
TG95ALBLKPY	Census Blocks, 1995 -  Alabama	GNIS	Alabama
TG95ALCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Alabama	GNIS	Alabama
TG95ALCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Alabama	GNIS	Alabama
TG95ALCDCPY	Congressional Districts, 1995 - Alabama	GNIS	Alabama
TG95ALCTYPY	Census Counties, 1990- Alabama	GNIS	Alabama
TG95ALELMPY	Census School Districts, 1995 - Alabama	GNIS	Alabama
TG95ALGRPPY	Census Block Groups, 1995 - Alabama	GNIS	Alabama
TG95ALKGLPY	Key Geographic Locations, 1995 - Alabama	GNIS	Alabama
TG95ALLKALN	Census Class A Roads, 1995 - Alabama	GNIS	Alabama
TG95ALLKBLN	Census Railroads, 1995 - Alabama	GNIS	Alabama
TG95ALLKCLN	Census Miscellaneous Ground Transportation, 1995 - Alabama	GNIS	Alabama
TG95ALLKDLN	Census Landmarks, 1995 - Alabama	GNIS	Alabama
TG95ALLKELN	Census Physical Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKFLN	Census Non-Visible Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKHLN	Census Hydrographic Features, 1995 - Alabama	GNIS	Alabama
TG95ALLKXLN	Census Unclassified Features, 1995 - Alabama	GNIS	Alabama
TG95ALLPTPT	Census Landmark Points, 1995 - Alabama	GNIS	Alabama
TG95ALLPYPY	Census Landmark Polygon Features, 1995 - Alabama	GNIS	Alabama
TG95ALMSAPY	Census Metropolitan Statistical Areas, 1995 - Alabama	GNIS	Alabama
TG95ALPLCCUPY	Census Place, 1995 - Alabama	GNIS	Alabama
TG95ALPLCPY	Census Place, 1990 - Alabama	GNIS	Alabama
TG95ALTAZPY	Census Traffic Analysis Zones, 1995 - Alabama	GNIS	Alabama
TG95ALTRTPY	Census Tracts, 1995 - Alabama	GNIS	Alabama
TG95ALUNIPY	Census Unified School Districts, 1995 - Alabama	GNIS	Alabama
TG95ALURBPY	Census Urbanized Areas, 1995 - Alabama	GNIS	Alabama
TG95ALVOTPY	Census Voting Districts, 1995 - Alabama	GNIS	Alabama
TG95ALWATPY	Census Water Bodies, 1995 - Alabama	GNIS	Alabama
TG95ARBLKPY	Census Blocks, 1995 - Arkansas	GNIS	Arkansas
TG95ARCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Arkansas	GNIS	Arkansas
TG95ARCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Arkansas	GNIS	Arkansas
TG95ARCDCPY	Census Congressional Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARCTYPY	Census Counties, 1990 - Arkansas	GNIS	Arkansas
TG95ARGRPPY	Census Block Groups, 1995 - Arkansas	GNIS	Arkansas
TG95ARKGLPY	Census Key Geographic Locations, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKALN	Census Class A Roads, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKBLN	Census Railroads, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKDLN	Census Landmark Line Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKELN	Census Physical Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKFLN	Census Non-Visible Physical Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKHLN	Census Hydrographic Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLKXLN	Census Unclassified Line Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLPTPT	Census Landmark Point Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARLPYPY1	Census Landmark Polygon Features, 1995 - Arkansas	GNIS	Arkansas
TG95ARMSAPY	Census Metropolitan Statistical Areas, 1995 - Arkansas	GNIS	Arkansas
TG95ARPLCCUPY	Census Places, 1995 - Arkansas	GNIS	Arkansas
TG95ARPLCPY	Census Places, 1990 - Arkansas	GNIS	Arkansas
TG95ARTAZPY	Census Traffic Analysis Zones, 1995 - Arkansas	GNIS	Arkansas
TG95ARTRTPY	Census Tracts, 1995 - Arkansas	GNIS	Arkansas
TG95ARUNIPY	Census Unified School Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARURBPY	Census Urbanized Areas, 1995 - Arkansas	GNIS	Arkansas
TG95ARVOTPY	Census Voting Districts, 1995 - Arkansas	GNIS	Arkansas
TG95ARWATPY	Census Water Bodies, 1995 - Arkansas	GNIS	Arkansas
TG95AZAIRCUPY	American Indian Reservations, 1995 - Arizona	GNIS	Arizona
TG95AZBLKPY	Census Blocks, 1995 -  Arizona	GNIS	Arizona
TG95AZCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 -  Arizona	GNIS	Arizona
TG95AZCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Arizona	GNIS	Arizona
TG95AZCDCPY	Census Congressional Districts, 1995 - Arizona	GNIS	Arizona
TG95AZCTYPY	Census Counties, 1995 - Arizona	GNIS	Arizona
TG95AZELMPY	Census Elementary School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZGRPPY	Census Block Groups, 1995 - Arizona	GNIS	Arizona
TG95AZKGLPY	Census Key Geographic Locations, 1995 - Arizona	GNIS	Arizona
TG95AZLKALN	Census Class A Roads, 1995 - Arizona	GNIS	Arizona
TG95AZLKBLN	Census Railroads, 1995 - Arizona	GNIS	Arizona
TG95AZLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKDLN	Census Landmark Line Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKELN	Census Physical Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKFLN	Census Non-Visible Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKHLN	Census Hydrographic Features, 1995 - Arizona	GNIS	Arizona
TG95AZLKXLN	Census Unclassified Features, 1995 - Arizona	GNIS	Arizona
TG95AZLPTPT	Census Landmark Point Features, 1995 - Arizona	GNIS	Arizona
TG95AZMSAPY	Census Metropolitan Statistical Areas, 1995 - Arizona	GNIS	Arizona
TG95AZPLCCUPY	Census Places, 1995 - Arizona	GNIS	Arizona
TG95AZPLCPY	Census Places, 1990 - Arizona	GNIS	Arizona
TG95AZSECPY	Census Secondary School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZTAZPY	Census Traffic Analysis Zones, 1995 -  Arizona	GNIS	Arizona
TG95AZTRTPY	Census Tracts, 1995 - Arizona	GNIS	Arizona
TG95AZUNIPY	Census Unified School Districts, 1995 - Arizona	GNIS	Arizona
TG95AZURBPY	Census Urbanized Areas, 1995 - Arizona	GNIS	Arizona
TG95AZVOTPY	Census Voting Districts, 1995 - Arizona	GNIS	Arizona
TG95AZWATPY	Census Water Bodies, 1995 - Arizona	GNIS	Arizona
TG95CAAIRCUPY	American Indian Reservations, 1995 - California	GNIS	California
TG95CABLKPY	Census Blocks, 1995 - California	GNIS	California
TG95CACCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - California	GNIS	California
TG95CACCDPY	Census County Divisions and Minor Civil Divisions, 1990 - California	GNIS	California
TG95CACDCPY	Congressional Districts, 1995 - California	GNIS	California
TG95CACTYPY	Census Counties, 1990 -  California	GNIS	California
TG95CAELMPY	Census Elementary School Districts, 1995 - California	GNIS	California
TG95CAGRPPY	Census Block Groups, 1995 - California	GNIS	California
TG95CAKGLPY	Census Key Geographic Locations, 1995 - California	GNIS	California
TG95CALKALN	Census Class A Roads, 1995 - California	GNIS	California
TG95CALKBLN	Census Railroads, 1995 - California	GNIS	California
TG95CALKCLN	Census Miscellaneous Ground Transportation, 1995 - California	GNIS	California
TG95CALKDLN	Census Landmarks, 1995 - California	GNIS	California
TG95CALKELN	Census Physical Features, 1995 - California	GNIS	California
TG95CALKFLN	Census Non-Visible Features, 1995 - California	GNIS	California
TG95CALKHLN	Census Hydrographic Features, 1995 - California	GNIS	California
TG95CALKXLN	Census Unclassified Features, 1995 - California	GNIS	California
TG95CALPYPY	Census Landmark Polygon Features, 1995 - California	GNIS	California
TG95CAMSAPY	Census Metropolitian Statistical Areas, 1995 - California	GNIS	California
TG95CAPLCCUPY	Census Places, 1995 - California	GNIS	California
TG95CAPLCPY	Census Places, 1990 - California	GNIS	California
TG95CAPMSPY	Census Primary Metropolitan Statistical Areas, 1995 - California	GNIS	California
TG95CASECPY	Census Secondary School Districts, 1995 - California	GNIS	California
TG95CATAZPY	Census Traffic Analysis Zones, 1995 - California	GNIS	California
TG95CATRTPY	Census Tracts, 1995 - California	GNIS	California
TG95CAUNIPY	Unified School Districts, 1995 - California	GNIS	California
TG95CAURBPY	Urbanized Areas, 1995 - California	GNIS	California
TG95CAVOTPY	Census Voting Districts, 1995 - California	GNIS	California
TG95CAWATPY	Census Water Bodies, 1995 - California	GNIS	California
TG95COAIRCUPY	American Indian Reservations, 1995 - Colorado	GNIS	Colorado
TG95COBLKPY	Census Blocks, 1995 - Colorado	GNIS	Colorado
TG95COCCDPY	Census County Divisions, 1990 - Colorado	GNIS	Colorado
TG95COCDCPY	Congressional Districts, 1995 - Colorado	GNIS	Colorado
TG95COCTYPY	Census Counties, 1990 - Colorado	GNIS	Colorado
TG95COELMPY	Census Elementary School Districts, 1995 - Colorado	GNIS	Colorado
TG95COGRPPY	Census Block Groups, 1995 - Colorado	GNIS	Colorado
TG95COKGLPY	Census Key Geographic Locations, 1995 - Colorado	GNIS	Colorado
TG95COLKALN	Census Class A Roads, 1995 - Colorado	GNIS	Colorado
