layer_id,Title,Source,URI,Label
USGS_GT_ASUNCION_MITA_PHLR,"Physiography : Relief, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_POL,"Boundaries, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_PPA,"Populated Places Areas, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_PPP,"Small Populated Places, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_RDL,"Roads, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_TSLB,"Transportation Objects : Bridges, Tunnels, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_ASUNCION_MITA_VGA,"Vegetation Areas : Woods, Forests, AsunciÃƒÂ³n Mita Region, Guatemala, 1988",GNS,http://sws.geonames.org/3599639,Asunción Mita
USGS_GT_CHIMALTENANGO_CLA,"Cultural Landmark Areas, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_CLP,"Cultural Landmark Points, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_DNN,"Net Drainage Coverage (lines), Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_DNP,"Drainage : Water Wells, Springs, and Reservoirs, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_HYP,"Hypsography, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_PHLR,"Physiography : Relief, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_PPA,"Populated Places Areas, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_PPP,"Small Populated Places, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_RDL,"Roads, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_TSLB,"Transportation Objects : Bridges, Tunnels, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CHIMALTENANGO_VGA,"Vegetation Areas : Woods, Forests, Chimaltenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598572,Chimaltenango
USGS_GT_CONCEPCION_MINAS_CLA,"Cultural Landmark Areas, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_CLP,"Cultural Landmark Points, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_DNN,"Net Drainage Coverage (lines), ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_HYP,"Hypsography, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_PHLR,"Physiography : Relief, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_PPA,"Populated Places Areas, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_RDL,"Roads, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_TSLB,"Transportation Objects : Bridges, Tunnels, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_CONCEPCION_MINAS_VGA,"Vegetation Areas : Woods, Forests, ConcepciÃƒÂ³n Las Minas Region, Guatemala, 1988",GNS,http://sws.geonames.org/3597985,Concepción Las Minas
USGS_GT_ESCUINTLA_CLA,"Cultural Landmark Areas, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_CLL,"Cultural Landmark Lines, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_CLP,"Cultural Landmark Points, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_DNN,"Net Drainage Coverage (lines), Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_DNN1,"Net Drainage Coverage (polygons), Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_DNP,"Drainage : Water Wells, Springs, and Reservoirs, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_HYP,"Hypsography, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_LCA,"Land Cover : Land Surfaces, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_PHLR,"Physiography : Relief, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_PPA,"Populated Places Areas, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_PPP,"Small Populated Places, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_RDL,"Roads, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_RRL,"Railroads, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_TSLB,"Transportation Objects : Bridges, Tunnels, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_TSP,"Transportation Buildings, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_VGA,"Vegetation Areas : Woods, Forests, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_ESCUINTLA_VGP,"Vegetation Points : Marks of Vegetation Description, Escuintla Region, Guatemala, 1988",GNS,http://sws.geonames.org/3595803,Escuintla
USGS_GT_GUATEMALA_CITY_CLA,"Cultural Landmark Areas, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_CLL,"Cultural Landmark Lines, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_CLP,"Cultural Landmark Points, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_DNN,"Net Drainage Coverage (lines), Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_DNP,"Drainage : Water Wells, Springs, and Reservoirs, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_HYP,"Hypsography, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_LCA,"Land Cover : Land Surfaces, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_LML,"Transmission Lines, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_LSL,"Land cover - Supplemental (lines), Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_PHLR,"Physiography : Relief, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_POL,"Boundaries, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_PPA,"Populated Places Areas, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_PPP,"Small Populated Places, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_RDL,"Roads, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_RRL,"Railroads, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_TSLB,"Transportation Objects : Bridges, Tunnels, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_TSLS,"Transportation Objects : Earthwalls, Hollows, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_GUATEMALA_CITY_VGA,"Vegetation Areas : Woods, Forests, Guatemala City Region, Guatemala, 1988",GNS,http://sws.geonames.org/3598132,Guatemala City
USGS_GT_LOS_AMATES_CLA,"Cultural Landmark Areas, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_CLP,"Cultural Landmark Points, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_DNN,"Net Drainage Coverage (lines), Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_DNP,"Drainage : Water Wells, Springs, and Reservoirs, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_DSL,"Drainage : Waterfalls, Rapids, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_HYP,"Hypsography, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_LCA,"Land Cover : Land Surfaces, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_LML,"Transmission Lines, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_LSL,"Land cover - Supplemental (lines), Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_PHLR,"Physiography : Relief, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_PPA,"Populated Places Areas, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_PPP,"Small Populated Places, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_RDL,"Roads, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_RRL,"Railroads, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_TSLB,"Transportation Objects : Bridges, Tunnels, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_TSP,"Transportation Buildings, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_LOS_AMATES_VGA,"Vegetation Areas : Woods, Forests, Los Amates Region, Guatemala, 1988",GNS,http://sws.geonames.org/3593235,Los Amates
USGS_GT_MAZATENANGO_CLA,"Cultural Landmark Areas, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_CLL,"Cultural Landmark Lines, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_CLP,"Cultural Landmark Points, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_DNN,"Net Drainage Coverage (lines), Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_HYP,"Hypsography, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_PHLR,"Physiography : Relief, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_POL,"Boundaries, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_PPA,"Populated Places Areas, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_PPP,"Small Populated Places, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_RDL,"Roads, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_RRL,"Railroads, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_TSLB,"Transportation Objects : Bridges, Tunnels, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_TSP,"Transportation Buildings, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MAZATENANGO_VGA,"Vegetation Areas : Woods, Forests, Mazatenango Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592609,Mazatenango
USGS_GT_MORALES_CLA,"Cultural Landmark Areas, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_CLL,"Cultural Landmark Lines, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_CLP,"Cultural Landmark Points, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_DNN,"Net Drainage Coverage (lines), Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_DNN2,"Net Drainage Coverage (polygons), Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_DSL,"Drainage : Waterfalls, Rapids, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_HYP,"Hypsography, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_LCA,"Land Cover : Land Surfaces, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_LML,"Transmission Lines, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_PHLR,"Physiography : Relief, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_PPA,"Populated Places Areas, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_PPP,"Small Populated Places, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_RDL,"Roads, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_RRL,"Railroads, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_TSLB,"Transportation Objects : Bridges, Tunnels, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_MORALES_VGA,"Vegetation Areas : Woods, Forests, Morales Region, Guatemala, 1988",GNS,http://sws.geonames.org/3592362,Morales
USGS_GT_PUERTO_BARRIOS_CLA,"Cultural Landmark Areas, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_CLP,"Cultural Landmark Points, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_DNN,"Net Drainage Coverage (lines), Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_DNPD,"Drainage : Marks of Depth, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_DSA,"Drainage : Sandbanks, Shoals, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_HYP,"Hypsography, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_LML,"Transmission Lines, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_LSP,"Land cover - Supplemental (points) : Pits, Rocks, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_PHLB,"Physiography : Isobathes, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_PHLR,"Physiography : Relief, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_POL,"Boundaries, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_PPA,"Populated Places Areas, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_PPP,"Small Populated Places, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_RDL,"Roads, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_RRL,"Railroads, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_TSLB,"Transportation Objects : Bridges, Tunnels, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_PUERTO_BARRIOS_VGA,"Vegetation Areas : Woods, Forests, Puerto Barrios Region, Guatemala, 1988",GNS,http://sws.geonames.org/3591062,Puerto Barrios
USGS_GT_RETALHULEU_CLA,"Cultural Landmark Areas, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_CLL,"Cultural Landmark Lines, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_CLP,"Cultural Landmark Points, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_DNN,"Net Drainage Coverage (polygons), Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_DNN1,"Net Drainage Coverage (lines), Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_HYP,"Hypsography, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_LCA,"Land Cover : Land Surfaces, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_PHLR,"Physiography : Relief, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_POL,"Boundaries, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_PPA,"Populated Places Areas, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_PPP,"Small Populated Places, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_RDL,"Roads, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_RRL,"Railroads, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_TSLB,"Transportation Objects : Bridges, Tunnels, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_RETALHULEU_VGA,"Vegetation Areas : Woods, Forests, Retalhuleu Region, Guatemala, 1988",GNS,http://sws.geonames.org/3590858,Retalhuleu
USGS_GT_ZACAPA_CLA,"Cultural Landmark Areas, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_CLL,"Cultural Landmark Lines, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_CLP,"Cultural Landmark Points, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_DNN,"Net Drainage Coverage (lines), Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_DNNP,"Net Drainage Coverage (polygons), Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_HYP,"Hypsography, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_LCA,"Land Cover : Land Surfaces, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_PHLR,"Physiography : Relief, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_PPAQ,"Populated Places : Residential Quarters, Housing (polygons), Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_PPP,"Small Populated Places, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_RDL,"Roads, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_RRL,"Railroads, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_TSLB,"Transportation Objects : Bridges, Tunnels, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_TSP,"Transportation Buildings, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_GT_ZACAPA_VGA,"Vegetation Areas : Woods, Forests, Zacapa Region, Guatemala, 1988",GNS,http://sws.geonames.org/3587587,Zacapa
USGS_HO_AMAPALA_AM_CONT,"Contour Elevation Map of Amapala, Honduras",GNS,,"Honduras | Valle, Departamento de | Amapala"
USGS_HO_CAMPAMENTO_CAMP,"Contour Elevation Map of Campamento, Honduras",GNS,,"Honduras | Olancho, Departamento de | Campamento"
USGS_HO_CATACAMAS_CATAFD,"Flood Depths, Catacamas, Honduras",GNS,,"Honduras | Olancho, Departamento de | Catacamas"
USGS_HO_CATACAMAS_CATAFL,"Flood Inundation Areas, Catacamas, Honduras",GNS,,"Honduras | Olancho, Departamento de | Catacamas"
USGS_HO_CATACAMAS_CATAXS,"Channel and Floodplain Cross Sections, Catacamas, Honduras",GNS,,"Honduras | Olancho, Departamento de | Catacamas"
USGS_HO_CATACAMAS_CAT_CONT,"Contour Elevation Map of Catacamas, Honduras",GNS,,"Honduras | Olancho, Departamento de | Catacamas"
USGS_HO_CHOLOMA_CHLMFD,"Flood Depths, Choloma, Honduras",GNS,,"Honduras | CortÃƒÂ©s, Departamento de | Choloma"
USGS_HO_CHOLOMA_CHLMFL,"Flood Inundation Areas, Choloma, Honduras",GNS,,"Honduras | CortÃƒÂ©s, Departamento de | Choloma"
USGS_HO_CHOLOMA_CHLMXS,"Channel and Floodplain Cross Sections, Choloma, Honduras",GNS,,"Honduras | CortÃƒÂ©s, Departamento de | Choloma"
